matchNumber,alliance,scouterInitials,selectTeam,startPoses0,startPoses1,startPoses2,startPoses3,startPoses4,startPoses5,autoCoralPlaceL1Count,autoCoralPlaceL2Count,autoCoralPlaceL3Count,autoCoralPlaceL4Count,autoCoralPlaceDropMissCount,autoCoralPickPreloadCount,autoCoralPickStationCount,autoCoralPickMark1Count,autoCoralPickMark2Count,autoCoralPickMark3Count,autoAlgaePlaceNetShot,autoAlgaePlaceProcessor,autoAlgaePlaceDropMiss,autoAlgaePickReefCount,autoAlgaePickMark1Count,autoAlgaePickMark2Count,autoAlgaePickMark3Count,autoPassedStartLine,teleopCoralPlaceL1Count,teleopCoralPlaceL2Count,teleopCoralPlaceL3Count,teleopCoralPlaceL4Count,teleopCoralPlaceDropMissCount,teleopCoralPickStationCount,teleopCoralPickCarpetCount,teleopAlgaePlaceNetShot,teleopAlgaePlaceProcessor,teleopAlgaePlaceDropMiss,teleopAlgaePickReefCount,teleopAlgaePickCarpetCount,shallowClimbAttempted,deepClimbAttempted,parkAttempted,climbFailed,playedDefense,brokeDown,comment
110,redAlliance,NP,1923,false,false,false,true,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,
96,redAlliance,NP,2458,false,true,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,false,false,true,false,true,false,
97,redAlliance,NP,1676,false,false,false,true,false,false,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,true,0,3,2,3,0,8,0,0,2,0,2,0,false,false,false,true,false,false,
98,redAlliance,NP,8513,false,false,false,true,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,3,5,3,1,12,0,0,0,0,0,0,false,true,false,false,false,false,
99,redAlliance,NP,102,false,false,false,true,false,false,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,true,1,2,6,2,0,11,0,0,0,0,0,0,false,false,true,false,false,false,
100,redAlliance,NP,2607,false,true,false,false,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,0,5,8,0,13,0,0,0,0,0,0,false,true,false,false,false,false,
101,redAlliance,NP,4361,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,1,5,3,1,10,0,0,0,0,0,0,false,true,false,false,false,false,
103,redAlliance,NP,25,false,true,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,1,2,0,1,4,0,0,0,0,0,0,true,false,false,false,false,false,
104,redAlliance,NP,2495,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,1,3,3,0,7,0,0,3,0,3,0,false,false,true,false,false,false,
105,redAlliance,NP,9416,false,false,true,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,true,0,2,2,2,0,6,0,0,2,2,4,0,false,true,false,false,false,false,
106,redAlliance,NP,7414,false,false,true,false,false,false,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,true,0,3,3,0,0,6,0,0,0,2,2,0,false,false,true,false,false,false,
107,redAlliance,NP,5684,false,false,true,false,false,false,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true,6,0,0,0,0,6,0,0,0,0,0,0,false,true,false,false,false,false,
108,redAlliance,NP,1218,false,false,false,true,false,false,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,true,0,4,2,1,0,7,0,0,0,0,0,0,false,true,false,false,false,false,
109,redAlliance,NP,2607,false,true,false,false,false,false,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,true,0,3,5,5,0,13,0,0,0,0,0,0,false,true,false,false,false,false,
110,redAlliance,NP,193,false,false,true,false,false,false,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,true,0,3,2,3,0,8,0,0,0,0,0,0,false,true,false,false,false,false,
